content_id,content,subject,sentiment_value,sentiment_word
UsxlJPmVNgzr5boM,随速助力，绝对是保障高速安全。高速没有急弯，基本不需要太大的转向动作，不明白LZ为什么会觉得转向累...有可能是座椅没调好，手臂力矩不合适,舒适性,0,
bNKd2Pxnaupy4FZH,不差钱，肯定2.5. 高速超车，走个山路，远途奔行更轻松，安全性更高（自我感觉）。我的白森2.5带我从同里刚回来不久。,安全性,1,高
ojie7Z26A3gptYP9,法兰垫片不要加 并不安全,安全性,-1,
lt3s6R9vdCuGZm1q,16款2.5，春节高速，一个，CRV不服我，以170-180奔跑数分钟，包括过弯…他服了… 老款1.6手动马自达3跑过190。现在觉得后怕，森林人高速要控制到130以下，比较安全,动力,1,
HGl0xvqiFo367y5Y,至少要等有鹰眼的，安全才是最重要的    ,安全性,0,
pOEl5zerPXjJYsqv,不带分动箱，斯巴鲁全系都是全时四驱，傲虎和森林人这一代的四驱系统都一样。普通人，包括我反正是开不出极限的，谁没事去试家用车极限？反应速度应该同级别森林人是最快的，哪怕和路虎神行者比。你可以关注下新车的奇骏，因为森林人配鹰眼还需要下一代，最近小改款的新奇骏辅助安全系统多了非常多，有一个女司机神器（360全景摄像头），在走街串巷调头时候，对于女司机……你懂的。我老舅买的这个，每次都显摆     ,动力,1,全时四驱
pOEl5zerPXjJYsqv,不带分动箱，斯巴鲁全系都是全时四驱，傲虎和森林人这一代的四驱系统都一样。普通人，包括我反正是开不出极限的，谁没事去试家用车极限？反应速度应该同级别森林人是最快的，哪怕和路虎神行者比。你可以关注下新车的奇骏，因为森林人配鹰眼还需要下一代，最近小改款的新奇骏辅助安全系统多了非常多，有一个女司机神器（360全景摄像头），在走街串巷调头时候，对于女司机……你懂的。我老舅买的这个，每次都显摆     ,安全性,1,
FOquQEiYA8V59f63,我也不越野，但我觉得全时四驱在雨雪天更安全。,动力,1,全时四驱
FOquQEiYA8V59f63,我也不越野，但我觉得全时四驱在雨雪天更安全。,安全性,1,
8IsAE5hGPtUmfV3p,说实话如果是国产车撞森。不好说。森的侧翼子板都挺薄的。前后钢梁一般吧。suv毕竟高。小车还是吃亏。换后边一个比亚迪s7长城h9前边一个bj40森就呵呵了。安全驾驶最重要。森记住永远没你想的那么结实。但是森的被动防护还不错。,安全性,1,不错
NRXhuFPVTepSwLCd,这宣传你信么，不这样宣传我觉得看测试真可以的。动不动刚性提升几倍的，安全性又提升50%的，这到底什么意思？这代的森是纸糊的吗？   ,安全性,0,
VGNtxcSl6DF5vWEu,没有车绝对安全的，可是斯巴鲁的全车安全性真的不错！,安全性,1,不错
gjVBZ53fOE2wCWax,13款还没有国产的，我在4S才换好一周，4900元包括所有费用。就是TMD味太大了，开了一周的窗还有味。,舒适性,-1,
A5q3vDzkGoc6gs8P,2017特装棕内味特别大 皮质感觉不像国外产品 看后觉得不对 还是16款吧 至少没味,舒适性,-1,味特别大
eyzuRSYnLv9FTsoA,嗯。感觉似的，若有若无，也不是一直有味道   ,舒适性,-1,
wsUF8Leb4H3G5KvN,一般不用，除非车内异味严重。我一般用夫人用下的香水，打开或者半开即可。1、（夫人不用，丢了可惜），相对品质肯定比几十元的车载的好很多。2、关键不小心由于某种原因，导致自己身上有香味，自己由于1、的原因，也好解释。第2点，懂的人自然懂。,舒适性,0,
hT97EyAlwcOYWX1Z,不推荐，外面卖的车载香水基本都是化学易燃品。若车里有异味，可以放点橘子、哈密瓜、苹果、柚子、菠萝等水果，果香味比化学品健康多了！    ,舒适性,0,
aZwSmYsj4hTnlyWd,25万？你厉害了我的哥，佩服。,价格,-1,
WurANKo1Z0zbTElF,特能理解楼主的担心。森林人车体高，在这样的山路上确实吓人，这样的山坡开轿车感觉会好些。,空间,1,车体高
GYuXUfsxc6OySlb3,足够了，我8000了，用的很好，高速跑过180，不敢再快了，挺稳的    ,动力,1,用的很好
X3PyBahUqA4LWTF8,谁买车只看四驱，那是买车么？买车是自己用的，当然要考虑各种因素，除了四驱还有配置，空间，动力等一系列问题，森林人是紧凑型suv里面最均衡的，至于你说的超级维特拉，就冲它那个名字铃木（陵墓），看都不用看。   ,配置,1,均衡
X3PyBahUqA4LWTF8,谁买车只看四驱，那是买车么？买车是自己用的，当然要考虑各种因素，除了四驱还有配置，空间，动力等一系列问题，森林人是紧凑型suv里面最均衡的，至于你说的超级维特拉，就冲它那个名字铃木（陵墓），看都不用看。   ,空间,1,均衡
X3PyBahUqA4LWTF8,谁买车只看四驱，那是买车么？买车是自己用的，当然要考虑各种因素，除了四驱还有配置，空间，动力等一系列问题，森林人是紧凑型suv里面最均衡的，至于你说的超级维特拉，就冲它那个名字铃木（陵墓），看都不用看。   ,动力,1,均衡
R80NcoSrmB59Mvai,价位差不多，空间实际感觉下来也差不多，地盘高点低点都能接受。    ,价格,0,差不多
R80NcoSrmB59Mvai,价位差不多，空间实际感觉下来也差不多，地盘高点低点都能接受。    ,空间,1,差不多
R80NcoSrmB59Mvai,价位差不多，空间实际感觉下来也差不多，地盘高点低点都能接受。    ,操控,0,
xiUqjgO4R9YlBGEo,配置，油耗，操控，通过性，空间森林人。可靠性，越野能力超维。后期保养维护森林人也比超维便宜，而且4s点森林人也比超维多。,配置,1,
xiUqjgO4R9YlBGEo,配置，油耗，操控，通过性，空间森林人。可靠性，越野能力超维。后期保养维护森林人也比超维便宜，而且4s点森林人也比超维多。,油耗,1,
xiUqjgO4R9YlBGEo,配置，油耗，操控，通过性，空间森林人。可靠性，越野能力超维。后期保养维护森林人也比超维便宜，而且4s点森林人也比超维多。,操控,1,
xiUqjgO4R9YlBGEo,配置，油耗，操控，通过性，空间森林人。可靠性，越野能力超维。后期保养维护森林人也比超维便宜，而且4s点森林人也比超维多。,空间,1,
Xo2JzStCxQDAOvFZ,一楼正解，根据各国国情配置的，美国大排量畅销，欧洲小排量带T，等等,配置,0,
PKeUvILOs6M3pYBl,新指2.4高性能，不如搞自由光2.4专业版，2.4虎鲨发动机和9AT是一样的，价格上浮也不多。新指的尺寸小了点，感觉新指比老指降了半格。如果不喜欢自由光的咪咪眼，新指和森林人二选一的话，尺寸、空间、视野、油耗、操控、品控还是森好，动力自合、外观、内饰是新指好，轻度越野能力应该差不多。,动力,0,
PKeUvILOs6M3pYBl,新指2.4高性能，不如搞自由光2.4专业版，2.4虎鲨发动机和9AT是一样的，价格上浮也不多。新指的尺寸小了点，感觉新指比老指降了半格。如果不喜欢自由光的咪咪眼，新指和森林人二选一的话，尺寸、空间、视野、油耗、操控、品控还是森好，动力自合、外观、内饰是新指好，轻度越野能力应该差不多。,价格,0,
PKeUvILOs6M3pYBl,新指2.4高性能，不如搞自由光2.4专业版，2.4虎鲨发动机和9AT是一样的，价格上浮也不多。新指的尺寸小了点，感觉新指比老指降了半格。如果不喜欢自由光的咪咪眼，新指和森林人二选一的话，尺寸、空间、视野、油耗、操控、品控还是森好，动力自合、外观、内饰是新指好，轻度越野能力应该差不多。,空间,1,好
PKeUvILOs6M3pYBl,新指2.4高性能，不如搞自由光2.4专业版，2.4虎鲨发动机和9AT是一样的，价格上浮也不多。新指的尺寸小了点，感觉新指比老指降了半格。如果不喜欢自由光的咪咪眼，新指和森林人二选一的话，尺寸、空间、视野、油耗、操控、品控还是森好，动力自合、外观、内饰是新指好，轻度越野能力应该差不多。,油耗,1,好
PKeUvILOs6M3pYBl,新指2.4高性能，不如搞自由光2.4专业版，2.4虎鲨发动机和9AT是一样的，价格上浮也不多。新指的尺寸小了点，感觉新指比老指降了半格。如果不喜欢自由光的咪咪眼，新指和森林人二选一的话，尺寸、空间、视野、油耗、操控、品控还是森好，动力自合、外观、内饰是新指好，轻度越野能力应该差不多。,操控,1,好
PKeUvILOs6M3pYBl,新指2.4高性能，不如搞自由光2.4专业版，2.4虎鲨发动机和9AT是一样的，价格上浮也不多。新指的尺寸小了点，感觉新指比老指降了半格。如果不喜欢自由光的咪咪眼，新指和森林人二选一的话，尺寸、空间、视野、油耗、操控、品控还是森好，动力自合、外观、内饰是新指好，轻度越野能力应该差不多。,内饰,-1,
PKeUvILOs6M3pYBl,新指2.4高性能，不如搞自由光2.4专业版，2.4虎鲨发动机和9AT是一样的，价格上浮也不多。新指的尺寸小了点，感觉新指比老指降了半格。如果不喜欢自由光的咪咪眼，新指和森林人二选一的话，尺寸、空间、视野、油耗、操控、品控还是森好，动力自合、外观、内饰是新指好，轻度越野能力应该差不多。,外观,-1,
XcqPrvJjy6Nf48S2,超维是纯越野车。老森算半个越野车。新森是suv。就这么简单。什么后备箱空间都扯淡。一个车顶箱就解决了。要中度越野超级维特拉没错。新森也就跑跑国道或者b级c级越野吧。,空间,0,
Q9CbzkPWiHZBDhG4,吉普高性能通过性好，前进角离去角强，配置强！但安全性、油耗经济性、操控、空间、森林人强！建议丟硬币选择。,操控,1,强
Q9CbzkPWiHZBDhG4,吉普高性能通过性好，前进角离去角强，配置强！但安全性、油耗经济性、操控、空间、森林人强！建议丟硬币选择。,配置,-1,
Q9CbzkPWiHZBDhG4,吉普高性能通过性好，前进角离去角强，配置强！但安全性、油耗经济性、操控、空间、森林人强！建议丟硬币选择。,安全性,1,强
k8CSNawRMdYv1Vz3,1.3W，具体还没谈！兄弟，看你现在的车是宝马3，我也差点入手，想想还是SUV空间舒服，不会那么压抑！   ,空间,1,舒服
1n9jNqbA4BHIiP5h,喜欢空间大就管道，讲究面子就途观，注重操控和轻度越野就森林人。,空间,0,
1n9jNqbA4BHIiP5h,喜欢空间大就管道，讲究面子就途观，注重操控和轻度越野就森林人。,外观,0,
1n9jNqbA4BHIiP5h,喜欢空间大就管道，讲究面子就途观，注重操控和轻度越野就森林人。,操控,0,
jKn4fEsl2APFXauR,油门响应是迟滞的，一开始真不适应。所以很多人都说起步窜，就是因为点了油门，油门没来及响应，人以为没踩到位，就继续踩，就踩过头了。 可能是因为 CVT 的调教吧，如果用 S 档可能会好些。反正习惯了就好了。,操控,0,
5S2H6YFAI1CphO78,16豪华2.5，目前不烧，毕竟才1万2千公里。   ,动力,1,不烧机油
ZGUYCjgPN08MpbR7,我的也这样，开始以为出毛病呢，一问都如此... 原因不知道是啥，省材料？,内饰,-1,出毛病
zBQCxdNwbfyME3kT,森的空调是恒温的，也就是说如果探温到外面16度，你设置25度，是感觉不到有冷气，除非你自己手动调到22度以下才能感觉到冷气，室外温度达到21度以上才会变成吹冷气。,舒适性,1,恒温
E07UoRzdIg43yhCB,你的车怠速空档等红绿灯的时候车身抖动吗?我的16款2．5抖      ,操控,-1,抖
KXpvZb51eLd0loug,通电自检完后就点火启动，不用管转速多少，P档换D档起步慢行，避免原地怠速热车，水温灯熄灭后随意加速。,动力,0,
yV3zo6XAWFvfup9t,那我换过刹车片 过几天就又开始响了   ,操控,-1,响
8YS1pzOGAFKs2Rhr,我也有ddd的异响，不过暂时还确定不到是哪里,操控,-1,异响
joJL6xI9kMYhqWNb,按理说，宽一号，接触面广了，摩擦大了对刹车应该更好。就是担心影响转向    ,操控,0,
TJ2QWstkhg51qyob,没这么不堪吧？，今天在广州试驾基地，6、70人轮翻过交叉轴，颠簸路，特意留意了一下没什么异响，试驾车也不是仅仅用一次吧。,操控,1,没问题
jHrUcfeL6q54vtG8,基本够用，满载跑山急加入短距离超车100以上再加速费点劲    ,动力,1,够用
LQFzXN8nmg1dbUkc,森林人全系都带导航，证明一点，为了节约成本，国产大屏更便宜，省钱    ,配置,0,省钱
ApeLWiCrv5yODR2I,首先要搞明白飘的感觉是怎么来的，是方向盘太轻了？还是车在晃？,操控,0,
TEkWPSFyrl987Ru5,大多数人中控也就倒车时看下，听个歌，长途时放个电影。导航都是用手机，个人感觉没必要换，浪费钱，除非你是电子射备的发骚友。,配置,-1,没必要
w7RrsFTqg2NmBpje,没有那么娇贵，只是熄灭前不要暴力加速就可以了。    ,动力,1,
jxDVBX3LIefzvZCi,我也试过，感觉车内后视镜很难动，都不记得第一次怎么调到合适的位置了 现在调了座椅位置，想调后视镜，感觉掰不动     ,外观,-1,掰不动
jWaDigNkBVKxu7ye,森林人的刹车成绩百公里杀停42米多。。。灰常差劲了，我也有几次差点追尾,操控,-1,差劲
Sav2VtL6pB13ydhW,前排座位下面有两个出风口，感脚用处不大。,内饰,0,用处不大
bdaf6CWRK0FAHsOU,确实是空调扇叶的声音～,舒适性,0,有声音
zuFewDBgqmTW1S74,方向盘重是优点，我高速上到160都没压力，不知道你之前开什么车，后尾箱声音我的主要是备胎，那个泡沫，我拿东西上下左右卡住了,操控,1,优点
gBw0WXluAaYtj7cd,1、怎么说呢，高速时方向盘重绝对是优点。如果太轻的话稍有不慎就会出现转向过度的情况，试想一下一百三四十公里时速，转向过度带来的后果，轻点儿是车辆打转，重了的话就是翻车。所以，一些高档车方向盘力度调教基本都是低速方向轻，速度越快越重。 2、三角窗嘛，不喜欢找个黑色不透明的膜贴上，看看习惯不 3、4、5举双手双脚赞！,操控,1,优点
TqoGCVujahFN0etw,高速方向重绝对是优点。再说也感觉不出来多重啊，楼主以前开的车是不是方向太轻了？外后视镜有点靠后一开始是有点不习惯，把座位调后一点，方向盘向后拉一点就好了，等习惯了你就会发现小森的视野很开阔，盲区相比其他SUV要小很多，至于小三角窗更重要，那直接减小了差不多一半的盲区范围。,操控,1,优点
JYuq6RMgGDPvrXLx,高速方向盘重，开起来才轻松吧，楼主是不是握的太紧了；另外视线我觉得非常好，A柱盲区很小；高速,操控,1,轻松
bWkhoxau7sYrlNJi,这车用时间长了你就知道了，2.0，2.5急加速都肉，和带T的涡轮车都没法比，毕竟它是CVT,动力,0,肉
K8rEWOCFIpAyzuQv,已换美丰打孔划线盘，基本不抖了，而且发现之前的加速无力感也许是盘不平造成的。新盘感觉还不错，只是磨得还不够平整，感觉刹车力度稍逊于旧盘，再磨磨应该会好，另外打的孔应该也会多少减小一点摩擦面积。,动力,1,
o9Xgtx753fI6pRsv,我的方向盘也脱皮了。。。太塑料了！！,内饰,-1,脱皮
MH5ih9WNpO4gx2bj,我也很在意座椅记忆，家里的老车就是手动调的，拉前拉后烦死。感应雨刷、大灯之类我倒无所谓，因为习惯手动了(手动空调、手动大灯、手动雨刷。。。)，当然有最好啦。     ,内饰,1,记忆
0CTk9QVungqcKOXW,秋的一声是倒车雷达的声音，因为P档要切到R档先！,配置,-1,有声音
d6zVk2ACfwKe4UrG,第一档就是自动雨刷，然后可以微调感应度的，如果感应度要高看上面朋友发的图一直向下旋转到底。,配置,1,
S8s3q4uaJ1KEgWUj,真的作用不大，因为整个车身都暴晒在阳光下，遮阳档就是一个混淆概念的产物    ,外观,1,作用不大
UOaKoVeNyGcmr518,对，他们也这么说，可能还有刹车盘的问题    ,操控,-1,刹车盘
GLpdJODsc4Vvqfo9,就导航和多媒体这个事，我不认为这是日本原厂的优势，这个东西国内做的更好，我觉得就挺好    ,配置,-1,
bQYeOhpqJk7C8sKU,高速消耗厉害，市内正常。我就是这样,油耗,0,正常
xWCUemYyjQVocSuT,2.0后2.5都是菜车，启动窜中途加速无力。3000米2.0最高140，4000米2.5爬坡像牛车。,动力,-1,牛车
oA7PFrBwlhMcmJnt,车身没降低，降低一点就好看了   ,外观,1,降低
IaqNSnWcY5LEioGj,当然是太阳暴晒下，没有1小时空调是打不下来温度的。确实这空调不咋样呗   ,舒适性,-1,空调不咋样
anY0mSPkKNV879qy,找个地方洗干净发动机舱，再观察是否还会出现，验证是否漏油,动力,0,
emu386kPFtN0zInw,就外观的区别了，不过真是让人挺纠结的,外观,-1,纠结
q1s0vZIWwi7TP8mM,机油加多了吧？正常的是加4.8l，我纯市区8.8的油耗,油耗,0,
FOpVStIDdsbk48vx,是不是自动启停开始后，发动机停大概1分钟后，发动机又自动启动？正常，发动机停了，车上有其他电器、手机充电、空调等在用电，当电量低了，发动机再自己启动，车又再充电,动力,0,
OMgeSU5cKPtznIfD,我有台13.1月2.5豪华导航版白森，车况好想出,配置,0,
Iv7VX5f8MmHprs4J,操控才是第一，我不想改了后对系统有任何影响，也就忍住没改。    ,操控,1,忍住没改
xEP4cNa8mbOks9Li,【车险服务】您好！我是平安小李给你爱车报价：车损：4465.71元、三责（100万元）：2088.13元、不计免赔（车损、三责）：983.08元，交强险金额855元，车船税金额660元，优惠保费9051元。最终价格以核保通过为准 我也是第二年,价格,0,
QP4UuSZHetgfFDWv,天天在路上呗，兄弟!还好这车操控丶舒适感强，不然天天累死了。    ,操控,1,舒适感强
Wxhvl1rA3GcbEC4i,某宝10元一瓶的发动机舱清洗剂搞定！,动力,0,
qlcXYsLxDEJKwCRO,4.8L，油位正好在机油尺上限位置。至于为何说是5.6，要么怕消耗过多事先多加点，要么就是想多收点钱。建议加到机油尺上限，中途若消耗过多再添加，加得过多会增加动力耗失使油耗上升，发动机声音也会变闷。    ,油耗,-1,油耗上升
qlcXYsLxDEJKwCRO,4.8L，油位正好在机油尺上限位置。至于为何说是5.6，要么怕消耗过多事先多加点，要么就是想多收点钱。建议加到机油尺上限，中途若消耗过多再添加，加得过多会增加动力耗失使油耗上升，发动机声音也会变闷。    ,动力,-1,变闷
oh2q5Om1fR8CXxn6,预算有限的话可以，后期你还需要改个带透镜的大灯预计3000~4000左右。如果能有多两万预算建议2.5豪华，动力也够了，大灯也不用改，内饰中控彩屏也实用。绝对值。,内饰,1,绝对值
oh2q5Om1fR8CXxn6,预算有限的话可以，后期你还需要改个带透镜的大灯预计3000~4000左右。如果能有多两万预算建议2.5豪华，动力也够了，大灯也不用改，内饰中控彩屏也实用。绝对值。,动力,1,动力也够了
MpoqgADCT7OXadGZ,我的老款2.0跑哪儿都没觉得动力不够，夹金山，独庫公路都跑了，高速超车也不输其它车，当然超跑除外。,动力,-1,动力不够
y1p8AI6ENQKJlzxO,15这个价格如果精品车况，值,价格,1,值
Rj7E8KcHu3A1SJyU,07款2.0，现在跑了19万多从不烧机油，油耗，长途综合7.7-8.2升，一般配件不缺，二次进气阀主要是空气中的水气引起的锈蚀，平时可一，二年把胶管拔开上点油，气泵轴承上黄油很好拆的。可保二次进气无毛病,油耗,1,无毛病
sUSPrlMI62f179J0,之前坐过一次轩逸，人家那空调真是冷啊，冻的我印象很深刻！,舒适性,0,冻得
5eLgkz9RhjGnPAB3,2.0完全够用了140之内还可以爬坡除外，140之后加速就不要指望有什么好的表现，除了慢还是慢我最高跑过180，2.0森林人加速还没有我以前的锋范爽,动力,0,
vZyImJudMaY7q4lA,我的13款2.5车热后上坡加油有嘎啦声好大 如果刷ecu会降低动力,动力,-1,降低动力
lYAQqEPRGxLOojS2,可以通用，09-12森林人跟10-14傲虎底盘后面那些可以通装,操控,0,
FIfqoZRDQdVs58Hj,某宝这家有：店铺： 动力快车 STI汽车用品，有RX系列的比原装的还要好,动力,0,
8RwJZbGStoXdH9ns,可玩性很高，和翼豹共用底盘，可以移植ej207,操控,0,
OUfJI87qKPNTzt24,14年8月份出厂车，至今3W公里，高速城市一半半，综合油耗9.4，经常暴力5千转以上，没有任何机油消耗现象,油耗,1,没有任何油耗现象
HyB1EwGLTXMRAImV,一直考虑森林人，用来自驾游。其实力狮性价比最好，操控也好，买轿车肯定选它了。    ,操控,1,操控也好
OdB9fPFoz0ZXDArv,翼虎的动力和配置是完胜森林人的，尤其动力这一点对自驾游还是有帮助的。但是翼虎的空间不行，前后排都不行，坐久了不舒服，视野也不行，根本不像SUV该有的样子。我觉得自驾游的话还是2.5的森林人更好，2.0的动力日常够用，长途自驾还是弱了点。 至于断轴什么的就不要再说了，多少年前的事了，人家早就不断了。,空间,-1,空间不行
OdB9fPFoz0ZXDArv,翼虎的动力和配置是完胜森林人的，尤其动力这一点对自驾游还是有帮助的。但是翼虎的空间不行，前后排都不行，坐久了不舒服，视野也不行，根本不像SUV该有的样子。我觉得自驾游的话还是2.5的森林人更好，2.0的动力日常够用，长途自驾还是弱了点。 至于断轴什么的就不要再说了，多少年前的事了，人家早就不断了。,动力,0,动力够用
cvEyhNbXr6Lm1w2S,和你的福克斯比动力如何？我是1.8at福克斯想换森林人，多谢,动力,0,
pi6BlGT2g4y1jz0O,哈哈，这个本身就是个伪命题。喷子喷水平对置发动机气缸横置会因为重力作用机油在气缸横置的下部容易造成偏磨，殊不知直列四缸发动机也会因为重力作用机油在气缸竖置的下部容易造成偏磨、同时V型六缸机也会因为重力作用机油在斜置的气缸下部容易造成偏磨。不要再愚蠢地以讹传讹地传这些伪知识了     ,动力,0,
vSAdiN4K5UgPhMtz,今天去4s谈了价格，2.5i尊贵导航28.78的基础优惠2.5，送雷鹏蓝钻膜，地盘装甲，全车镀金，3年免费全合成机油保养，脚垫啥的，分期手续费5个点，可以搞么，大神们。。。,价格,0,
vSAdiN4K5UgPhMtz,今天去4s谈了价格，2.5i尊贵导航28.78的基础优惠2.5，送雷鹏蓝钻膜，地盘装甲，全车镀金，3年免费全合成机油保养，脚垫啥的，分期手续费5个点，可以搞么，大神们。。。,配置,0,
Gs9Z45WQhwzn8YD3,在马云家搜：森林人地图升级我的买贵了，花了150米。网上有车友花五六十或二三十就升级成功的。你选来看吧，我想只要图片与森林人车上导航机一样的都应能成功。    ,配置,0,
7dTlu23sXbcGp6zy,我说过，数据是用来唬人的，特別是扭力马力什么的。开个几千公里，你才知道到底动力行不行。另外，动力在你脚下，只要你用点力。我试驾过翼虎，但森林人2.oL的小名头让我真正沉浸于驾车乐趣之中!,动力,0,
8YoN0u2K3l4OsIUT,有手机导航。这个毛用无,配置,-1,有手机导航
f09BWOtul7H1YQnG,咬咬牙2.5吧 纠结动力了说明有一定的要求 不要到时候觉得后悔,动力,0,别纠结动力了
0LJBmyRodwYbiPfF,16款款led灯，驾驶位记忆，座椅加热，座椅底出风口很多方面其实不算差，实用配置该有的基本都有，但在最体现门面的中控导航和后排出风口掉了链子，以及在现阶段很多车都强调主动安全系统的形势下，鹰眼竟然没配上，这几项导致经常被人拿来批判,配置,-1,掉了链子
ZqKzxJujrMVB0ni3,建议你最好烧航油 你能飞起来 就是发动机通红,动力,0,发动机通红
1HhPuO8AtsMcfa4q,我都是D档自个走了才跟油，车熄火停哪开着窗估计就没噪音了，还有嫌弃开着窗噪音大的...,舒适性,-1,噪音大
gmQFieLZO0ht8lfw,都是好车，但是途观比森林人保养贵多了，森林人换火花塞10万公里。途观2万就要更换，森林人小保养600左右，途观这个价格肯定不够。,价格,1,价格不够
VZar05H9FkSYpfed,这个应该属于设计问题，只是这个问题厂家没有意识到。在森林人最大销售地北美、日本、澳新等通常情况下后排坐人很少或顶多2人或3人，在这种装载情况下屁股是靠不上这个位置的，所以也基本不会损坏。而我们国情后排经常坐3人及以上很容易挤压安全带扣舌压破塑料内饰板。,内饰,0,
vVqF2ZLl4ICcT9GH,2.0够用，真要追求动力，2.5也不够，直接上2.0T,动力,0,
YCy7gZAnWp3o4wkK,傲虎驾驶空间和视野没有森好，但乘坐体验要比森好，看你用途，自己开的多就森，带家人出去玩多就傲虎，傲虎还有鹰眼可选，很实用,空间,1,实用
3gOJpANMey92hE1X,傲虎是属于全能型旅行车，不是标准SUV，空间大，通过性好，内饰豪华感强，车身低风阻小所以油耗也略低！森林人是标准SUV，一定要比通过性肯定森林人稍强，视野好。,内饰,1,豪华感强
3gOJpANMey92hE1X,傲虎是属于全能型旅行车，不是标准SUV，空间大，通过性好，内饰豪华感强，车身低风阻小所以油耗也略低！森林人是标准SUV，一定要比通过性肯定森林人稍强，视野好。,空间,1,空间大
RiycZsTSVqtI9Cuh,一步到位咬个牙啊……要么日后开着一直纠结后悔着！排量大不是非要跑多快，要保证动力储备，超大车啥的利索，相对安全！,动力,0,
wzlWNqJ28E3ikeV0,我新车的时候半年内两侧加了上下车踏板、迎宾踏板、车窗金属条、前雾灯罩、油箱盖等等等等，后来陆陆续续又加了导航，换了轮毂，还想加顶吧什么的，再后来就三年没有再动过了。。。。   ,配置,0,
pUqvnOF3CyQlfgLK,我跟你相反，我感觉热车加速轻盈许多。,动力,1,轻盈
wFtGgL9RzEdQVe7C,没毛病，有钱就一起换，没钱就先换前面的，过个1-2万，把前面的换后面，前面再换新的，，，因为小森动力是3-7开，前轮动力70%，加上前面发动机重，压力大，所以这么换没问题的，，，我60000才换了前2个，，，准备再开段时间再换2条，还有自己多观察，看轮胎的最低安全线，如果胎纹低于3MM就要换，主要是影响下雨天的排水性能。,动力,-1,压力大
xByteKicCbPNdpLj,感觉这种东西，就是你越有那种感觉，那种感觉就越真实。就像你朝思暮想一个姑娘，她就变成那个世界上最漂亮的。就会出现偏颇。你感觉胎噪大，那胎噪就会越来越大。动力这个问题，应该也是一样，你感觉怎样，那种感觉就会越来越清晰，但我从来没有你这种感觉。,动力,0,
kIUNR8Gp1eOThYLb,纠结动力就2.5，如果纠结动力和价格，那么建议换车型，如欧蓝德什么的价格相对低些的。,价格,0,
kIUNR8Gp1eOThYLb,纠结动力就2.5，如果纠结动力和价格，那么建议换车型，如欧蓝德什么的价格相对低些的。,动力,0,纠结
lL67dPta82keR3hF,老实说，都行，但能上2.5就2.5，动力是王道啊,动力,0,都行
Xqo2DRLt0eaUPMv8,13款2.5尊贵。 你说的我也有这样感觉。 油温90多度前加速什么都很不错。而且没爆震（就是急加速底盘刺拉拉卡拉拉声音） 但是上了100了就感觉有点迟疑，还是反应慢意思或者没动力。 当然爆震也跟着来了。 一急加速就刺拉拉 喀拉拉的来了。 特别是炎热夏天堵车时候尤其有感觉。   ,操控,-1,刺拉拉
Xqo2DRLt0eaUPMv8,13款2.5尊贵。 你说的我也有这样感觉。 油温90多度前加速什么都很不错。而且没爆震（就是急加速底盘刺拉拉卡拉拉声音） 但是上了100了就感觉有点迟疑，还是反应慢意思或者没动力。 当然爆震也跟着来了。 一急加速就刺拉拉 喀拉拉的来了。 特别是炎热夏天堵车时候尤其有感觉。   ,动力,-1,没动力
bxlJFia7WMRSdzfH,纯进口件的森林人，坏了就要大价格维修了,价格,0,
v4plNtZ2QfTMRShI,我是把皮搓掉了，然后还把多功能按键框和方向盘连接处膜掉漆了。。。。,操控,-1,掉漆
LigUC8bVXu2cOnHj,现在加速不窜还不习惯了。,动力,0,
w4fhsHr0VI7Yb9iy,可玩性很高，和翼豹共用底盘。,操控,1,
GDwBchnHrNkd7TyE,哦，不会是发动机吧，斯巴鲁森林人都会有这种情况吗，我是小白    ,动力,0,
k1W7KTv5y0lLP3hE,看不上森林人内饰的车主能看上同级其他suv的车的内饰？你们真会觉的昂科威内饰很好吗，我最近买suv，落地30万级别的suv基本都看了，都那么回事。相对来说内饰比较差的有自由光，rav4，cx-5，新途胜等。比较来说森林人内饰算中上游的。,内饰,1,中上游
KvdVawRtHjZDXqgM,同样13款2.5尊贵，你说的问题我都存在着，发动机的哒哒声叫做爆震……我拆洗换了中缸，无任何积炭情况下还是爆震，关键爆震时会动力下降啊！刚开始时痛并快乐着，TMD，现在就剩下痛了，这进口的品质真好啊！,动力,-1,动力下降
jUJeRhYiIqWkHx2m,水平对置发动机这么跑长途不怕爆缸？,动力,0,爆缸
FvJX8fmLuNwnK5kb,冬天启动车以后有变速箱保护，大概三到五分钟车热了才解除。冬天前风挡的雾气可以开空调试试，或者打开车窗一条小缝。   ,舒适性,0,
2OqNUPab9CFKQZT7,空间各方面的都要比crv的好些，特别是后排。,空间,1,各方面都好些
7GFtfkjMQTaA43Hi,在水平对置发动机技术上就那么的特别,动力,0,
1PnyYpzDg7N8fBLd,很凶狠的前脸，不过我就买了xv呢。预算不够。,外观,0,凶狠的前脸
gS2VjEZnUW93BY8N,空间不能光看照片，不过应该不差吧。,空间,0,不差
wN7BaeRFuTjPLoQC,操控这方面厉害，斯巴鲁一直都有很多看点。,操控,1,厉害
M27Cv0kTAO1sZPVY,开过森林人，操控可能就重心低一些，其他也没什么。,操控,0,重新低一些
4gHZfUzSJvLBRWjT,如果价格比较低的话还是可以考虑斯巴鲁的。,价格,0,
